Id,Company,Status,StatusStart,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,ObjectId,LatestEventStart,LatestEventEnd,x,y
SRN0826,Southern Water,0,12/5/2024 9:00:00 AM,50.8943379141957,-0.314281406060629,ADUR,12/22/2024 3:15:00 PM,6169371,12/5/2024 9:00:00 AM,12/6/2024 5:31:45 AM,-34985.6460884633,6602624.56248687
SRN0837,Southern Water,0,11/25/2024 12:15:00 AM,50.7833485549791,-0.749248309102682,PAGHAM RIFE,12/22/2024 3:15:00 PM,6169372,11/25/2024 12:15:00 AM,12/2/2024 2:15:00 PM,-83405.9402470318,6583059.69699029
SRN0840,Southern Water,0,12/8/2024 3:27:04 PM,51.3843381403937,1.07627895641843,NORTH SEA,12/22/2024 3:15:00 PM,6169373,12/8/2024 3:27:04 PM,12/10/2024 11:15:00 PM,119810.825380016,6689562.35154039
SRN0841,Southern Water,0,4/28/2024 1:20:00 AM,51.3721918960596,1.06612307316993,NORTH SEA,12/22/2024 3:15:00 PM,6169374,4/28/2024 1:20:00 AM,4/28/2024 6:18:00 AM,118680.277628237,6687396.11364743
SRN0854,Southern Water,0,12/31/2023 2:49:59 PM,51.3406361749938,0.807391831547273,FROGNAL DRAIN,12/22/2024 3:15:00 PM,6169375,12/31/2023 2:49:59 PM,12/31/2023 3:08:31 PM,89878.4475584909,6681770.95173638
SRN0891,Southern Water,0,10/15/2024 7:50:00 AM,51.1156697599803,0.180136896297676,GROM,12/22/2024 3:15:00 PM,6169376,10/15/2024 7:50:00 AM,10/15/2024 9:27:00 AM,20052.747568938,6641779.92497083
SRN0890,Southern Water,0,12/6/2024 8:36:26 AM,51.1203318507233,0.209651469908381,GROM,12/22/2024 3:15:00 PM,6169377,12/6/2024 8:36:26 AM,12/12/2024 4:05:12 AM,23338.2948742623,6642606.69931117
SRN0945,Southern Water,0,11/2/2023 1:34:00 AM,51.001688074881,-1.65778786103774,TRIBUTARY OF THE RIVER BLACKWATER,12/22/2024 3:15:00 PM,6169378,11/2/2023 1:34:00 AM,11/2/2023 12:15:00 PM,-184544.100533991,6621592.32907398
SRN0973,Southern Water,0,11/27/2024 12:51:48 AM,50.8917572440638,-1.38446885141554,ITCHEN,12/22/2024 3:15:00 PM,6169379,11/27/2024 12:51:48 AM,11/28/2024 12:45:00 AM,-154118.367558726,6602169.12088595
SRN0972,Southern Water,0,11/27/2024 6:20:51 AM,50.8917572440638,-1.38446885141554,ITCHEN,12/22/2024 3:15:00 PM,6169380,11/27/2024 6:20:51 AM,11/27/2024 6:43:01 AM,-154118.367558726,6602169.12088595
SRN0733,Southern Water,0,12/20/2024 8:27:00 PM,50.638289713374,-1.11216514251515,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169381,12/20/2024 8:27:00 PM,12/20/2024 9:00:00 PM,-123805.657342815,6557559.05303496
SRN0734,Southern Water,0,12/8/2024 10:38:00 AM,50.6586028936736,-1.13456019541901,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169382,12/8/2024 10:38:00 AM,12/8/2024 10:59:00 AM,-126298.663228361,6561125.26546466
SRN0353,Southern Water,0,10/21/2021 12:33:00 AM,51.4433962258996,0.400643737161873,TIDAL RIVER THAMES,12/22/2024 3:15:00 PM,6169383,10/21/2021 12:33:00 AM,10/21/2021 2:17:00 AM,44599.4568103738,6700103.34577348
SRN0577,Southern Water,0,10/14/2024 9:30:00 AM,51.3904219728813,0.631032552600033,MEDWAY,12/22/2024 3:15:00 PM,6169384,10/14/2024 9:30:00 AM,10/14/2024 11:25:00 AM,70246.2224294153,6690647.59674581
SRN0251,Southern Water,0,12/18/2024 11:45:00 PM,50.7592008380155,0.348998791477455,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169385,12/18/2024 11:45:00 PM,12/19/2024 2:30:00 AM,38850.3677547382,6578809.16533199
SRN0253,Southern Water,0,9/27/2024 4:30:00 AM,50.7792455252583,0.331703129757542,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169386,9/27/2024 4:30:00 AM,9/27/2024 5:56:00 AM,36925.0234991447,6582337.31834992
SRN9029,Southern Water,0,12/18/2024 11:40:28 PM,50.7792455252583,0.331703129757542,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169387,12/18/2024 11:40:28 PM,12/19/2024 2:38:04 AM,36925.0234991447,6582337.31834992
SRN9062,Southern Water,0,10/23/2024 9:02:08 AM,50.7792455252583,0.331703129757542,ENGLISH CHANNEL,12/22/2024 3:15:00 PM,6169388,10/23/2024 9:02:08 AM,10/23/2024 11:33:32 AM,36925.0234991447,6582337.31834992
SRN0070,Southern Water,0,12/7/2024 5:30:00 AM,50.9407555509261,-1.2308156577282,HAMBLE,12/22/2024 3:15:00 PM,6169389,12/7/2024 5:30:00 AM,12/10/2024 8:00:00 AM,-137013.772278691,6610820.74880787
SRN0437,Southern Water,0,11/27/2024 5:52:00 AM,51.0094708251739,0.45999486895567,TRIBUTARY OF THE RIVER ROTHER,12/22/2024 3:15:00 PM,6169390,11/27/2024 5:52:00 AM,11/27/2024 1:41:00 PM,51206.3945796638,6622969.17307254
SRN0308,Southern Water,0,12/10/2024 9:13:56 PM,51.1009917157306,0.0774571873479284,MEDWAY,12/22/2024 3:15:00 PM,6169391,12/10/2024 9:13:56 PM,12/10/2024 10:44:11 PM,8622.49465385058,6639177.46785183
SRN0388,Southern Water,0,12/9/2024 4:39:00 PM,51.0535132083741,0.520409086095494,HEXDEN CHANNEL,12/22/2024 3:15:00 PM,6169392,12/9/2024 4:39:00 PM,12/9/2024 11:47:00 PM,57931.6744683432,6630765.05412505
SRN0223,Southern Water,0,12/5/2024 6:14:10 AM,51.0282133352344,0.00660083110928205,UNAMED TRIBUTARY - RIVER OUSE,12/22/2024 3:15:00 PM,6169393,12/5/2024 6:14:10 AM,12/14/2024 9:15:00 PM,734.801157897677,6626285.85325366
SRN0655,Southern Water,0,12/5/2024 4:04:49 AM,50.9990141833237,-0.902646222915257,THE CRIDDELL STREAM,12/22/2024 3:15:00 PM,6169394,12/5/2024 4:04:49 AM,12/8/2024 6:00:00 AM,-100482.117901398,6621119.34503661
SRN0202,Southern Water,0,12/19/2024 12:08:21 AM,51.1419583682438,0.0950226059332001,MEDWAY,12/22/2024 3:15:00 PM,6169395,12/19/2024 12:08:21 AM,12/19/2024 10:07:38 PM,10577.8681063337,6646443.03367799
SRN0618,Southern Water,0,12/9/2024 11:00:27 PM,51.0397127012553,0.0538872631510643,PIPPINGFORD BROOK,12/22/2024 3:15:00 PM,6169396,12/9/2024 11:00:27 PM,12/10/2024 1:15:00 PM,5998.70269421961,6628321.4483996
SRN0458,Southern Water,1,12/19/2024 6:17:03 PM,51.0570468092488,-1.52011560078286,UN-NAMED TRIBUTARY OF THE RIVER TEST,12/22/2024 3:15:00 PM,6169397,12/19/2024 6:17:03 PM,,-169218.494626059,6631390.85310764
SRN0204,Southern Water,0,12/7/2024 4:02:43 AM,50.9842529599637,-0.269993341632367,ADUR,12/22/2024 3:15:00 PM,6169398,12/7/2024 4:02:43 AM,12/8/2024 1:21:12 AM,-30055.5213080894,6618508.72622673
SRN0932,Southern Water,1,12/12/2024 7:00:00 AM,50.9709265778991,-1.54963055013945,BLACKWATER,12/22/2024 3:15:00 PM,6169399,12/12/2024 7:00:00 AM,,-172504.083759224,6616152.58137024
SRN0594,Southern Water,0,11/27/2024 4:03:16 AM,50.9797080465854,0.0291553390220672,OUSE,12/22/2024 3:15:00 PM,6169400,11/27/2024 4:03:16 AM,11/28/2024 3:01:16 AM,3245.55749384178,6617705.09574099
SRN0123,Southern Water,0,12/18/2024 8:39:00 PM,50.9805515283127,0.362150908939195,DUDWELL,12/22/2024 3:15:00 PM,6169401,12/18/2024 8:39:00 PM,12/22/2024 12:29:00 AM,40314.4547734324,6617854.23403111
SRN0879,Southern Water,0,11/28/2024 5:17:14 AM,51.1936545948789,0.287872559713188,MEDWAY,12/22/2024 3:15:00 PM,6169402,11/28/2024 5:17:14 AM,11/29/2024 1:15:01 AM,32045.8267606283,6655620.73152003
SRN0389,Southern Water,1,12/2/2024 9:45:00 AM,51.0361317205753,0.521462557822935,HAWKHURST SOUTH STREAM,12/22/2024 3:15:00 PM,6169403,12/2/2024 9:45:00 AM,,58048.9464046071,6627687.49608584
SRN0366,Southern Water,0,12/19/2024 1:30:04 AM,50.873092802841,0.275119787610338,HURST HAVEN,12/22/2024 3:15:00 PM,6169404,12/19/2024 1:30:04 AM,12/19/2024 11:02:15 PM,30626.1946639364,6598875.93558308
SRN0569,Southern Water,0,12/14/2024 10:43:40 PM,51.3179544295818,1.31355780788231,STOUR,12/22/2024 3:15:00 PM,6169405,12/14/2024 10:43:40 PM,12/14/2024 10:46:22 PM,146224.586300987,6677730.06749576
SRN0083,Southern Water,0,12/7/2024 11:21:00 AM,50.8113082474565,-0.8533967900357,CHICHESTER HARBOUR,12/22/2024 3:15:00 PM,6169406,12/7/2024 11:21:00 AM,12/7/2024 3:54:00 PM,-94999.6961113883,6587983.96380601
SRN0068,Southern Water,0,12/12/2023 3:00:00 PM,51.1181690120486,0.63910853686714,TRIBUTARY OF THE CLAYBRIDGE STREAM,12/22/2024 3:15:00 PM,6169407,12/12/2023 3:00:00 PM,12/13/2023 12:45:00 AM,71145.2368856841,6642223.13151251
SRN0698,Southern Water,0,12/10/2024 10:14:19 AM,50.9792057688518,-1.68957648060926,BLACKWATER,12/22/2024 3:15:00 PM,6169408,12/10/2024 10:14:19 AM,12/10/2024 2:20:17 PM,-188082.793477714,6617616.28794072
SRN0259,Southern Water,0,12/10/2024 6:59:42 PM,51.1988851834923,0.0799979898931419,EDEN,12/22/2024 3:15:00 PM,6169409,12/10/2024 6:59:42 PM,12/11/2024 5:30:00 PM,8905.33549939,6656549.89809922
SRN0527,Southern Water,0,11/23/2024 4:32:05 PM,51.048426780479,-0.285722538013811,ARUN,12/22/2024 3:15:00 PM,6169410,11/23/2024 4:32:05 PM,12/13/2024 10:00:17 AM,-31806.4874398592,6629864.33407184
SRN0575,Southern Water,0,5/8/2023 10:47:34 PM,51.0490659468228,-1.29407759705365,SEWAGE FARM,12/22/2024 3:15:00 PM,6169411,5/8/2023 10:47:34 PM,5/8/2023 11:23:00 PM,-144056.059150995,6629977.51414918
SRN0245,Southern Water,0,12/19/2024 12:52:04 AM,50.9179557586422,0.162486466892094,TRIBUTARY OF GLYNDE REACH/ RIVER OUSE,12/22/2024 3:15:00 PM,6169412,12/19/2024 12:52:04 AM,12/21/2024 5:48:08 AM,18087.910755226,6606793.85770377
SRN0737,Southern Water,0,12/9/2024 12:55:35 AM,51.004560874519,-0.0357574037479681,OUSE,12/22/2024 3:15:00 PM,6169413,12/9/2024 12:55:35 AM,12/9/2024 1:45:00 AM,-3980.4959773133,6622100.52829221
SRN0398,Southern Water,0,12/5/2024 4:20:07 AM,50.9418235917452,-0.271284161951894,CHESS BROOK,12/22/2024 3:15:00 PM,6169414,12/5/2024 4:20:07 AM,12/11/2024 2:49:01 AM,-30199.2147687648,6611009.43420185
SRN0295,Southern Water,0,12/19/2024 12:47:45 AM,50.9538228916731,-0.559017224288082,ROTHER,12/22/2024 3:15:00 PM,6169415,12/19/2024 12:47:45 AM,12/19/2024 9:45:00 AM,-62229.5127524185,6613129.58806956
SRN0474,Southern Water,1,11/17/2024 10:58:32 PM,50.8639178156989,-0.773808786873301,LAVANT,12/22/2024 3:15:00 PM,6169416,11/17/2024 10:58:32 PM,,-86140.0001260966,6597257.56893988
SRN0917,Southern Water,0,12/1/2024 2:57:29 PM,51.0938313992806,-0.334742050979687,BOLDINGS BROOK,12/22/2024 3:15:00 PM,6169417,12/1/2024 2:57:29 PM,12/1/2024 8:00:00 PM,-37263.3146621548,6637908.22414465
SRN0045,Southern Water,0,12/18/2024 10:27:00 PM,51.0245437474,-0.396119290678075,PAR BROOK,12/22/2024 3:15:00 PM,6169418,12/18/2024 10:27:00 PM,12/19/2024 2:40:00 AM,-44095.797731676,6625636.37633179
SRN0711,Southern Water,0,12/5/2024 8:27:35 PM,51.0020696308309,-0.846420206760158,ROTHER,12/22/2024 3:15:00 PM,6169419,12/5/2024 8:27:35 PM,12/6/2024 1:44:43 AM,-94223.0664136781,6621659.82463706
SRN0896,Southern Water,0,12/9/2024 8:15:00 PM,51.1081638007892,0.458661388810317,TRIBUTARY OF THE RIVER TEISE,12/22/2024 3:15:00 PM,6169420,12/9/2024 8:15:00 PM,12/10/2024 9:00:00 AM,51057.9522489002,6640448.99475806
SRN0321,Southern Water,0,12/9/2024 8:11:02 PM,51.1478239446081,0.592038607796083,MARPLEHURST STREAM,12/22/2024 3:15:00 PM,6169421,12/9/2024 8:11:02 PM,12/10/2024 5:59:48 AM,65905.4363498186,6647483.83982383
SRN0827,Southern Water,0,12/5/2024 6:37:59 PM,51.108114425941,-1.49658907839315,MARSHCOURT,12/22/2024 3:15:00 PM,6169422,12/5/2024 6:37:59 PM,12/6/2024 1:15:00 AM,-166599.5341335,6640440.24049973
SRN0609,Southern Water,0,9/23/2024 4:23:38 AM,51.4500748650841,0.32816324537264,THAMES,12/22/2024 3:15:00 PM,6169423,9/23/2024 4:23:38 AM,9/23/2024 7:30:00 AM,36530.9653719504,6701296.24166396
SRN0760,Southern Water,0,12/6/2024 6:45:00 PM,50.638958783865,-1.36614003371475,SHORWELL STREAM,12/22/2024 3:15:00 PM,6169424,12/6/2024 6:45:00 PM,12/8/2024 2:25:05 AM,-152078.012905432,6557676.49150255
SRN0730,Southern Water,0,12/5/2024 6:45:00 AM,51.032990050738,0.582913000415456,TRIBUTARY OF HEXDEN CHANNEL,12/22/2024 3:15:00 PM,6169425,12/5/2024 6:45:00 AM,12/12/2024 5:00:00 AM,64889.5783830278,6627131.3567015
SRN0440,Southern Water,0,12/19/2024 1:00:00 AM,50.9165647107467,0.688153272097601,TRIBUTARY OF THE ROYAL MILITARY CANAL,12/22/2024 3:15:00 PM,6169426,12/19/2024 1:00:00 AM,12/19/2024 3:30:00 PM,76604.87183763,6606548.2351972
SRN0835,Southern Water,0,12/11/2024 7:32:30 AM,50.9397236648636,0.602936000792009,TRIBUTARY OF THE BREDE,12/22/2024 3:15:00 PM,6169427,12/11/2024 7:32:30 AM,12/11/2024 4:44:49 PM,67118.5285890992,6610638.45480933
SRN0586,Southern Water,0,11/27/2024 9:37:00 PM,50.9775382997972,0.952836229394278,LITTLESTONE SEWER,12/22/2024 3:15:00 PM,6169428,11/27/2024 9:37:00 PM,11/27/2024 9:53:00 PM,106069.243865554,6617321.46937924
SRN0754,Southern Water,0,12/9/2024 12:52:08 PM,51.1042580564293,0.978339787854376,HORTON PRIORY DYKE,12/22/2024 3:15:00 PM,6169429,12/9/2024 12:52:08 PM,12/11/2024 12:00:00 AM,108908.287006748,6639756.52743987
SRN0712,Southern Water,0,12/9/2024 10:30:00 AM,51.0367140209363,0.641608369724891,TRIBUTARY OF THE HEXDEN CHANNEL,12/22/2024 3:15:00 PM,6169430,12/9/2024 10:30:00 AM,12/10/2024 4:30:00 AM,71423.5170064773,6627790.57922117
SRN0069,Southern Water,0,12/7/2024 10:18:10 PM,51.008848654267,-0.2913162505377,PAR BROOK,12/22/2024 3:15:00 PM,6169431,12/7/2024 10:18:10 PM,12/7/2024 10:20:17 PM,-32429.1766696625,6622859.09650999
SRN0322,Southern Water,0,4/8/2024 8:55:25 PM,51.1504653735686,-1.45580954566218,TEST,12/22/2024 3:15:00 PM,6169432,4/8/2024 8:55:25 PM,4/9/2024 7:31:13 AM,-162059.977315101,6647952.58640491
SRN0641,Southern Water,0,12/8/2024 8:30:00 AM,50.9549401230951,-0.300983245001433,ADUR EAST (SAKEHAM),12/22/2024 3:15:00 PM,6169433,12/8/2024 8:30:00 AM,12/9/2024 12:15:00 AM,-33505.3015708666,6613327.01931759
SRN0772,Southern Water,0,12/5/2024 5:06:26 AM,50.9100023989793,-0.272321201368076,UN-NAMED TRIBUTARY OF THE RIVER ADUR,12/22/2024 3:15:00 PM,6169434,12/5/2024 5:06:26 AM,12/8/2024 2:45:00 AM,-30314.6574685067,6605389.60238111
SRN0155,Southern Water,0,12/10/2024 9:11:13 PM,51.2022208252307,0.795813490830362,STOUR,12/22/2024 3:15:00 PM,6169435,12/10/2024 9:11:13 PM,12/10/2024 9:45:00 PM,88589.5525656534,6657142.49966151
SRN0165,Southern Water,0,12/8/2024 12:45:37 PM,50.9583907361091,-1.33489318987262,ITCHEN,12/22/2024 3:15:00 PM,6169436,12/8/2024 12:45:37 PM,12/8/2024 3:28:28 PM,-148599.630160029,6613936.82343129
SRN0081,Southern Water,0,12/2/2024 1:00:00 AM,50.788631702869,-1.54613525837363,LYMINGTON,12/22/2024 3:15:00 PM,6169437,12/2/2024 1:00:00 AM,12/2/2024 11:24:00 AM,-172114.989659679,6583989.94038044
SRN0852,Southern Water,0,12/8/2024 7:27:30 PM,51.0627826740738,0.662076532267777,ROTHER E,12/22/2024 3:15:00 PM,6169438,12/8/2024 7:27:30 PM,12/11/2024 2:07:05 AM,73702.0224382253,6632406.77364384
SRN0024,Southern Water,0,12/5/2024 8:43:24 PM,51.0408333297788,-0.0753075143999742,LYWOOD STREAM,12/22/2024 3:15:00 PM,6169439,12/5/2024 8:43:24 PM,12/5/2024 9:34:01 PM,-8383.19415591224,6628519.84687047
SRN0384,Southern Water,0,12/9/2024 10:10:08 PM,51.1057431579087,0.118384143291962,MEDWAY,12/22/2024 3:15:00 PM,6169440,12/9/2024 10:10:08 PM,12/11/2024 1:30:05 PM,13178.4625492591,6640019.82099309
SRN0481,Southern Water,0,12/21/2024 10:25:28 AM,50.8205795544383,-0.66008978427373,LIDSEY RIFE,12/22/2024 3:15:00 PM,6169441,12/21/2024 10:25:28 AM,12/22/2024 12:44:34 AM,-73480.8586631934,6589617.47901532
SRN0843,Southern Water,0,11/23/2024 3:45:00 AM,50.8506011433273,-0.698439003642,ALDINGBOURNE,12/22/2024 3:15:00 PM,6169442,11/23/2024 3:45:00 AM,12/7/2024 12:15:00 PM,-77749.8742355888,6594909.22113114
SRN0530,Southern Water,0,12/9/2024 10:30:00 PM,50.9894471203314,0.073754258251999,SHORTBRIDGE STREAM,12/22/2024 3:15:00 PM,6169443,12/9/2024 10:30:00 PM,12/11/2024 1:00:15 AM,8210.28647244812,6619427.25275229
SRN0583,Southern Water,0,11/13/2024 2:13:58 PM,51.0710172114633,-1.1595762178888,UNDERGROUND STRATA,12/22/2024 3:15:00 PM,6169444,11/13/2024 2:13:58 PM,11/14/2024 1:12:33 PM,-129083.434111371,6633865.47225762
SRN0791,Southern Water,0,5/2/2024 12:08:00 PM,50.8751610660608,-1.1234488049109,WALLINGTON,12/22/2024 3:15:00 PM,6169445,5/2/2024 12:08:00 PM,5/2/2024 12:36:00 PM,-125061.748894993,6599240.79842852
SRN0136,Southern Water,0,4/28/2024 1:26:00 AM,51.2967537278186,1.10599740937198,STOUR,12/22/2024 3:15:00 PM,6169446,4/28/2024 1:26:00 AM,4/28/2024 4:12:00 PM,123119.068429969,6673954.84592135
SRN0959,Southern Water,0,11/27/2024 5:06:02 AM,50.8922438795356,0.34360054049413,NUNNINGHAM STREAM & WALLERS HAVEN,12/22/2024 3:15:00 PM,6169447,11/27/2024 5:06:02 AM,11/28/2024 7:15:59 AM,38249.4372041001,6602255.00131415
SRN0246,Southern Water,0,11/27/2024 7:41:25 AM,50.9967357777734,-1.04235524161508,MEON,12/22/2024 3:15:00 PM,6169448,11/27/2024 7:41:25 AM,11/28/2024 2:37:30 AM,-116034.45472229,6620716.33993203
SRN0805,Southern Water,0,12/9/2024 9:13:23 PM,51.0775837709827,0.138655664242998,PIPPINGFORD BROOK,12/22/2024 3:15:00 PM,6169449,12/9/2024 9:13:23 PM,12/12/2024 12:00:00 AM,15435.0779391336,6635028.88467683
SRN0509,Southern Water,0,11/27/2024 4:00:00 AM,51.1086508222479,0.00451163823194487,SUNNYSIDE STREAM,12/22/2024 3:15:00 PM,6169450,11/27/2024 4:00:00 AM,11/28/2024 12:45:00 AM,502.233270623568,6640535.3451278
SRN0029,Southern Water,0,12/18/2024 7:00:00 PM,50.9283401022644,-0.384773466379781,HONEYBRIDGE STREAM,12/22/2024 3:15:00 PM,6169451,12/18/2024 7:00:00 PM,12/21/2024 2:15:00 AM,-42832.78634816,6608627.69196686
SRN0608,Southern Water,0,12/9/2024 5:28:29 PM,51.0274039800774,0.782993594324694,WEY,12/22/2024 3:15:00 PM,6169452,12/9/2024 5:28:29 PM,12/9/2024 6:15:00 PM,87162.4482146199,6626142.6018211
SRN0380,Southern Water,0,5/2/2024 3:42:40 AM,51.0799330667329,-1.29789070098065,ITCHEN,12/22/2024 3:15:00 PM,6169453,5/2/2024 3:42:40 AM,5/2/2024 11:15:26 PM,-144480.531938491,6635445.15489881
SRN0028,Southern Water,0,12/11/2024 9:27:55 AM,51.1563612595134,0.891442969121982,STOUR,12/22/2024 3:15:00 PM,6169454,12/11/2024 9:27:55 AM,12/11/2024 1:00:00 PM,99234.9773939029,6648998.96398249
SRN0929,Southern Water,0,12/8/2024 2:15:00 PM,51.0843791919684,-0.0385175353416806,COOMBE BROOK,12/22/2024 3:15:00 PM,6169455,12/8/2024 2:15:00 PM,12/8/2024 4:00:00 PM,-4287.7524208478,6636233.01886602
SRN0962,Southern Water,0,12/10/2024 2:50:55 PM,51.0181821990362,-0.499422158813535,KIRD,12/22/2024 3:15:00 PM,6169456,12/10/2024 2:50:55 PM,12/11/2024 4:45:49 PM,-55595.4204100001,6624510.57364
SRN0581,Southern Water,0,12/19/2024 1:16:12 PM,50.8940943037357,0.0798961554910627,BULLDOG SEWER/ GLYNDE REACH,12/22/2024 3:15:00 PM,6169457,12/19/2024 1:16:12 PM,12/19/2024 1:45:17 PM,8893.99934560531,6602581.56856824
SRN0038,Southern Water,0,12/19/2024 1:00:00 AM,51.0410543769076,-0.127651957721049,AN UN-NAMED TRIBUTARY OF THE RIVER OUSE,12/22/2024 3:15:00 PM,6169458,12/19/2024 1:00:00 AM,12/19/2024 2:30:00 AM,-14210.1509322717,6628558.98209364
SRN0222,Southern Water,0,8/24/2024 1:59:03 PM,51.272282069288,1.22910258274438,WINGHAM RIVER,12/22/2024 3:15:00 PM,6169459,8/24/2024 1:59:03 PM,8/24/2024 4:35:00 PM,136823.073643802,6669599.33015561
SRN0229,Southern Water,0,12/21/2024 10:20:02 AM,50.9226061636533,-0.0995427472575185,BEVERN STREAM,12/22/2024 3:15:00 PM,6169460,12/21/2024 10:20:02 AM,12/22/2024 12:00:00 AM,-11081.0479368705,6607615.05034143
SRN0346,Southern Water,0,12/8/2024 9:11:02 AM,51.2376585228019,-0.045900452803319,GIBBS BROOK,12/22/2024 3:15:00 PM,6169461,12/8/2024 9:11:02 AM,12/9/2024 6:52:19 AM,-5109.61503324616,6663440.92161458
SRN0818,Southern Water,0,12/9/2024 7:58:51 PM,51.1733121204591,0.565997878102639,BEULT,12/22/2024 3:15:00 PM,6169462,12/9/2024 7:58:51 PM,12/10/2024 12:08:38 AM,63006.5955804591,6652008.07807251
SRN0126,Southern Water,0,12/5/2024 1:48:14 PM,50.9044150690739,-0.556134188872358,ARUN,12/22/2024 3:15:00 PM,6169463,12/5/2024 1:48:14 PM,12/9/2024 4:13:27 AM,-61908.5747180011,6604403.23977425
SRN0933,Southern Water,0,11/27/2024 6:10:32 AM,51.301881355961,1.15972216542346,STOUR,12/22/2024 3:15:00 PM,6169464,11/27/2024 6:10:32 AM,11/28/2024 9:22:29 AM,129099.680916612,6674867.76582932
SRN0696,Southern Water,1,12/5/2024 6:45:00 AM,51.0709586002707,0.214293182728598,ERIDGE STREAM,12/22/2024 3:15:00 PM,6169465,12/5/2024 6:45:00 AM,,23855.0079818175,6633855.08872144
SRN0166,Southern Water,0,12/19/2024 10:30:00 AM,51.1214286140554,-0.616681158818653,CHIDDINGFOLD STREAM,12/22/2024 3:15:00 PM,6169466,12/19/2024 10:30:00 AM,12/19/2024 10:45:00 AM,-68648.6325814983,6642801.21124723
SRN0572,Southern Water,1,12/18/2024 3:34:54 PM,51.0340161312511,-0.290390638287024,LOCAL WATERCOURSE,12/22/2024 3:15:00 PM,6169467,12/18/2024 3:34:54 PM,,-32326.1379852452,6627312.98965103
SRN0762,Southern Water,0,12/5/2024 10:21:39 PM,50.7581953185288,-0.794580135414318,BROAD RIFE,12/22/2024 3:15:00 PM,6169468,12/5/2024 10:21:39 PM,12/5/2024 10:45:00 PM,-88452.2560687722,6578632.21926346
SRN0288,Southern Water,0,12/5/2024 8:32:13 PM,50.9290592701187,0.707945582097559,TRIBUTARY OF RIVER BREDE,12/22/2024 3:15:00 PM,6169469,12/5/2024 8:32:13 PM,12/10/2024 1:57:48 PM,78808.1417084479,6608754.70933972
SRN0706,Southern Water,0,11/23/2024 6:38:55 PM,50.9844441913518,0.482324579496683,ABBEY PETTY SEWER,12/22/2024 3:15:00 PM,6169470,11/23/2024 6:38:55 PM,11/30/2024 3:52:26 AM,53692.1265866505,6618542.54143937
SRN0514,Southern Water,0,12/9/2024 9:46:16 AM,50.8783452349241,-1.56075762954167,TRIBUTARY OF BEAULIEU RIVER,12/22/2024 3:15:00 PM,6169471,12/9/2024 9:46:16 AM,12/11/2024 12:05:21 AM,-173742.744572295,6599802.55013002
SRN0212,Southern Water,0,12/9/2024 6:15:00 PM,51.0171409800564,0.290720437128951,TRIBUTARY OF THE COGGINS MILL STREAM,12/22/2024 3:15:00 PM,6169472,12/9/2024 6:15:00 PM,12/9/2024 10:42:51 PM,32362.8510243927,6624326.32391252
SRN0889,Southern Water,0,12/10/2024 3:15:00 AM,51.1600483285568,0.290928957319694,SOMERHILL STREAM,12/22/2024 3:15:00 PM,6169473,12/10/2024 3:15:00 AM,12/10/2024 4:30:00 PM,32386.0633858464,6649653.39778179
SRN0479,Southern Water,0,2/18/2024 8:36:20 AM,51.2252617798008,0.726592501480961,THE  GREAT STOUR,12/22/2024 3:15:00 PM,6169474,2/18/2024 8:36:20 AM,2/18/2024 5:53:37 PM,80883.9072790715,6661237.06905548
SRN0949,Southern Water,0,12/5/2024 3:47:39 AM,50.8933965297069,-1.19562251168078,MEON,12/22/2024 3:15:00 PM,6169475,12/5/2024 3:47:39 AM,12/10/2024 1:23:46 AM,-133096.089181279,6602458.42222791
SRN0965,Southern Water,0,12/8/2024 3:49:11 PM,51.0045958460854,0.689249775291037,TRIBUTARY OF THE RIVER ROTHER,12/22/2024 3:15:00 PM,6169476,12/8/2024 3:49:11 PM,12/10/2024 11:07:09 PM,76726.9340147765,6622106.71496791
SRN0441,Southern Water,0,12/19/2024 12:28:20 AM,50.9952041383299,0.721915754389257,ROTHER,12/22/2024 3:15:00 PM,6169477,12/19/2024 12:28:20 AM,12/20/2024 4:57:49 AM,80363.294174254,6620445.43417813
SRN0895,Southern Water,0,12/8/2024 10:52:14 PM,51.2039379203079,0.636708549020974,BEULT,12/22/2024 3:15:00 PM,6169478,12/8/2024 10:52:14 PM,12/11/2024 2:00:00 AM,70878.0714607389,6657447.57110314
SRN0429,Southern Water,0,11/27/2024 3:58:56 AM,51.055375740576,-0.36266297416689,ARUN,12/22/2024 3:15:00 PM,6169479,11/27/2024 3:58:56 AM,11/28/2024 4:20:00 AM,-40371.4576138323,6631094.90171307
SRN0243,Southern Water,0,10/22/2024 11:13:00 PM,50.7454376872022,0.206409224068583,UNDERGROUND STRATA,12/22/2024 3:15:00 PM,6169480,10/22/2024 11:13:00 PM,10/23/2024 12:03:00 AM,22977.3697183494,6576387.52796493
SRN0780,Southern Water,1,12/1/2024 1:15:00 PM,50.9725429770844,-0.870938119035275,ROTHER W,12/22/2024 3:15:00 PM,6169481,12/1/2024 1:15:00 PM,,-96952.3879234583,6616438.32962787
